Time,Value
2024/07/19 19:26:38,23.52
2024/07/19 19:31:37,13.55
2024/07/19 19:36:37,16
2024/07/19 19:41:37,14.96
2024/07/19 19:46:37,20.84
2024/07/19 19:51:37,18.75
2024/07/19 19:56:37,19.95
2024/07/19 20:01:37,14.89
2024/07/19 20:06:37,18.03
2024/07/19 20:11:37,22.07
2024/07/19 20:16:36,15.96
2024/07/19 20:21:35,20.56
2024/07/19 20:26:35,17.92
2024/07/19 20:31:35,21.2
2024/07/19 20:36:34,19.39
2024/07/19 20:41:34,-1
2024/07/19 20:46:34,29.47
2024/07/19 20:51:34,17.86
2024/07/19 20:56:34,12.43
2024/07/19 21:01:34,24.54
2024/07/19 21:06:33,30.77
2024/07/19 21:11:32,19.03
2024/07/19 21:16:31,11.85
2024/07/19 21:21:30,13.38
2024/07/19 21:26:29,22.41
2024/07/19 21:31:29,22.66
2024/07/19 21:36:29,17.64
2024/07/19 21:41:28,29.24
2024/07/19 21:46:27,25.18
2024/07/19 21:51:26,16.9
2024/07/19 21:56:26,14.91
2024/07/19 22:01:26,18.17
2024/07/19 22:06:25,17.38
2024/07/19 22:11:25,14.5
2024/07/19 22:16:24,30.95
2024/07/19 22:21:24,10.46
2024/07/19 22:26:24,13.07
2024/07/19 22:31:24,20.98
2024/07/19 22:36:24,33.73
2024/07/19 22:41:24,16.71
2024/07/19 22:46:23,22.19
2024/07/19 22:51:23,29.85
2024/07/19 22:56:23,29.65
2024/07/19 23:01:23,30.38
2024/07/19 23:06:22,22.75
2024/07/19 23:11:22,15.16
2024/07/19 23:16:21,21.17
2024/07/19 23:21:21,23.67
2024/07/19 23:26:21,17.55
2024/07/19 23:31:21,17.01
2024/07/19 23:36:21,14.6
2024/07/19 23:41:21,23.11
2024/07/19 23:46:21,19.91
2024/07/19 23:51:21,38.82
2024/07/19 23:56:21,35.8
