Time,Value
2024/07/17 05:50:52,5.3
2024/07/17 05:55:52,5.12
2024/07/17 06:00:52,7.23
2024/07/17 06:05:52,4.7
2024/07/17 06:10:52,6.58
2024/07/17 06:15:52,3.92
2024/07/17 06:20:52,6.17
2024/07/17 06:25:52,4.58
2024/07/17 06:30:52,4.96
2024/07/17 06:35:52,4.29
2024/07/17 06:40:52,4.81
2024/07/17 06:45:52,2.7
2024/07/17 06:50:52,5.06
2024/07/17 06:55:52,7.48
2024/07/17 07:00:52,4.11
2024/07/17 07:05:52,6.82
2024/07/17 07:10:52,5.66
2024/07/17 07:15:52,2.78
2024/07/17 07:20:52,4.19
2024/07/17 07:25:52,2.87
2024/07/17 07:30:52,2.37
2024/07/17 07:35:52,5.59
2024/07/17 07:40:52,6.44
2024/07/17 07:45:52,6.17
2024/07/17 07:50:52,1.91
2024/07/17 07:55:52,4.6
2024/07/17 08:00:52,3.4
2024/07/17 08:05:52,3.48
2024/07/17 08:10:52,5.27
2024/07/17 08:15:52,4.55
2024/07/17 08:20:51,3.69
2024/07/17 08:25:51,4.22
2024/07/17 08:30:51,6.32
2024/07/17 08:35:51,5.95
2024/07/17 08:40:51,5.27
2024/07/17 08:45:51,5.32
2024/07/17 08:50:51,5.19
2024/07/17 08:55:51,3.06
2024/07/17 09:00:51,5.43
2024/07/17 09:05:51,2.55
2024/07/17 09:10:51,4.33
2024/07/17 09:15:51,5.78
2024/07/17 09:20:51,6.4
2024/07/17 09:25:51,6.79
2024/07/17 09:30:51,4.03
2024/07/17 09:35:51,4.32
2024/07/17 09:40:51,1.76
2024/07/17 09:45:51,4.39
2024/07/17 09:50:51,3.5
2024/07/17 09:55:51,2.85
2024/07/17 10:00:51,4.17
2024/07/17 10:05:51,5.84
2024/07/17 10:10:51,5.09
2024/07/17 10:15:51,4.35
2024/07/17 10:20:51,3.37
2024/07/17 10:25:51,4.77
2024/07/17 10:30:51,6.66
2024/07/17 10:35:51,5.08
2024/07/17 10:40:51,2.72
2024/07/17 10:45:51,2.72
2024/07/17 10:50:51,4.53
2024/07/17 10:55:51,-1
2024/07/17 11:00:51,4.6
2024/07/17 11:05:51,2.67
2024/07/17 11:10:51,6.61
2024/07/17 11:15:51,4.96
2024/07/17 11:20:51,2.64
2024/07/17 11:25:51,5.16
2024/07/17 11:30:51,6.86
2024/07/17 11:35:51,5.71
2024/07/17 11:40:51,7.12
2024/07/17 11:45:51,4.11
2024/07/17 11:50:51,3.48
2024/07/17 11:55:51,4.83
2024/07/17 12:00:51,4.21
2024/07/17 12:05:51,2.14
2024/07/17 12:10:51,3.25
2024/07/17 12:15:51,4
2024/07/17 12:20:51,4.71
2024/07/17 12:25:51,2.75
2024/07/17 12:30:51,3.13
2024/07/17 12:35:51,5.43
2024/07/17 12:40:51,5.55
2024/07/17 12:45:51,3.94
2024/07/17 12:50:51,4.05
2024/07/17 12:55:51,4.13
2024/07/17 13:00:51,4.42
2024/07/17 13:05:51,3.81
2024/07/17 13:10:51,5.36
2024/07/17 13:15:51,7.03
2024/07/17 13:20:51,3.73
2024/07/17 13:25:51,3.48
2024/07/17 13:30:51,6.31
2024/07/17 13:35:51,2.77
2024/07/17 13:40:51,4.71
2024/07/17 13:45:51,3.98
2024/07/17 13:50:51,6.43
2024/07/17 13:55:51,3.37
2024/07/17 14:00:51,4.21
2024/07/17 14:05:51,3.51
2024/07/17 14:10:50,0.72
2024/07/17 14:15:50,3.32
2024/07/17 14:20:50,2.29
2024/07/17 14:25:50,5.48
2024/07/17 14:30:50,6.04
2024/07/17 14:35:50,3.2
2024/07/17 14:40:50,3.26
2024/07/17 14:45:50,6.22
2024/07/17 14:50:50,4.78
2024/07/17 14:55:49,6.08
2024/07/17 15:00:49,6.46
2024/07/17 15:05:49,1.46
2024/07/17 15:10:49,2.53
2024/07/17 15:15:48,4.9
2024/07/17 15:20:48,3.87
2024/07/17 15:25:48,1.91
2024/07/17 15:30:48,3.86
2024/07/17 15:35:48,4.31
2024/07/17 15:40:48,3.2
2024/07/17 15:45:48,-1
2024/07/17 15:50:48,5.33
2024/07/17 15:55:48,4.56
2024/07/17 16:00:48,5.76
2024/07/17 16:05:48,1.2
2024/07/17 16:10:48,1.77
2024/07/17 16:15:48,6.3
2024/07/17 16:20:48,2.03
2024/07/17 16:25:48,3.2
2024/07/17 16:30:47,4.29
2024/07/17 16:35:47,2.12
2024/07/17 16:40:47,2.53
2024/07/17 16:45:47,4.01
2024/07/17 16:50:47,7.58
2024/07/17 16:55:47,5.33
2024/07/17 17:00:47,4.21
2024/07/17 17:05:47,1.74
2024/07/17 17:10:47,1.43
2024/07/17 17:15:47,5.58
2024/07/17 17:20:47,4.7
2024/07/17 17:25:47,5.8
2024/07/17 17:30:47,2.07
2024/07/17 17:35:47,6.22
2024/07/17 17:40:47,4.71
2024/07/17 17:45:47,4.31
2024/07/17 17:50:47,5.24
2024/07/17 17:55:47,3.62
2024/07/17 18:00:47,6.01
2024/07/17 18:05:47,3.59
2024/07/17 18:10:47,2.22
2024/07/17 18:15:47,4.1
2024/07/17 18:20:47,4.04
2024/07/17 18:25:46,3.35
2024/07/17 18:30:45,2.6
2024/07/17 18:35:45,4.61
2024/07/17 18:40:45,4.4
2024/07/17 18:45:45,5.46
2024/07/17 18:50:45,9.46
2024/07/17 18:55:45,4.03
2024/07/17 19:00:45,2.21
2024/07/17 19:05:45,3.53
2024/07/17 19:10:45,5.13
2024/07/17 19:15:45,3.02
2024/07/17 19:20:45,5.58
2024/07/17 19:25:45,4.53
2024/07/17 19:30:45,3.24
2024/07/17 19:35:45,6.31
2024/07/17 19:40:45,3.44
2024/07/17 19:45:45,9.26
2024/07/17 19:50:45,4.96
2024/07/17 19:55:45,3.04
2024/07/17 20:00:45,6.69
2024/07/17 20:05:45,3.82
2024/07/17 20:10:45,4.4
2024/07/17 20:15:45,2.96
2024/07/17 20:20:45,1.48
2024/07/17 20:25:45,3.88
2024/07/17 20:30:45,3.4
2024/07/17 20:35:45,2.8
2024/07/17 20:40:45,2.39
2024/07/17 20:45:45,0.78
2024/07/17 20:50:45,7
2024/07/17 20:55:45,1.19
2024/07/17 21:00:44,3.21
2024/07/17 21:05:44,5.63
2024/07/17 21:10:44,1.22
2024/07/17 21:15:44,8.71
2024/07/17 21:20:43,3.26
2024/07/17 21:25:43,5.71
2024/07/17 21:30:43,6.73
2024/07/17 21:35:43,3.24
2024/07/17 21:40:43,6.02
2024/07/17 21:45:43,6.42
2024/07/17 21:50:43,2.08
2024/07/17 21:55:43,3.99
2024/07/17 22:00:43,3.96
2024/07/17 22:05:43,4.73
2024/07/17 22:10:43,7.38
2024/07/17 22:15:43,4.63
2024/07/17 22:20:43,6.31
2024/07/17 22:25:42,5.65
2024/07/17 22:30:42,3.1
2024/07/17 22:35:42,3.66
2024/07/17 22:40:42,4.35
2024/07/17 22:45:41,6.3
2024/07/17 22:50:41,4.84
2024/07/17 22:55:41,6.54
2024/07/17 23:00:41,6.62
2024/07/17 23:05:41,7.87
2024/07/17 23:10:41,4.87
2024/07/17 23:15:41,2.57
2024/07/17 23:20:41,6.43
2024/07/17 23:25:41,11.4
2024/07/17 23:30:41,6.26
2024/07/17 23:35:41,3.4
2024/07/17 23:40:41,6.78
2024/07/17 23:45:41,6.96
2024/07/17 23:50:41,3.43
2024/07/17 23:55:41,7.32
